id,name,popularity,type,is_local,explicit,duration_ms,disc_number,track_number,artist_id,artist_name,album_artist_id,album_artist_name,album_id,album_name,album_release_date,album_tracks,album_type
6yVolZkMI3CDnkB8LIGi4x,İnfilak,35,track,False,False,223896,1,1,6hypPYDPSsgioRRfBXve38,Gülben Ergen,6hypPYDPSsgioRRfBXve38,Gülben Ergen,2xAIs3hFkxpLBnC2tOXpJ5,İnfilak,2018-10-11,1,album
2Nf5A0AE7r1qxTfWi305NF,Sen Yarimidun - Düet,42,track,False,False,195346,1,1,4VU1nemTk5QFsrclcN8VFl,Özcan Deniz,0LyfQWJT6nXafLPZqxe9Of,Various Artists,4PKqFxxsRc7355mMch26NA,Evim Sensin (Soundtrack),2012-11-08,18,album
7qTjpyn8QN2oVkRpfegBXW,Kalp Kalbe Karşı,45,track,False,False,246465,1,7,5q6LVjgGCZ2GlHjit9qClh,Aslı Güngör,5q6LVjgGCZ2GlHjit9qClh,Aslı Güngör,7y6Y5nhXHh2ywEyfyL99Yz,Aslı Güngör,2009-01-16,13,album
5t66N4GZHz4TjWtAJ7n91R,Glory And Gore,16,track,False,False,210737,1,7,163tK9Wjr9P9DmM0AVK7lm,Lorde,163tK9Wjr9P9DmM0AVK7lm,Lorde,2nPokmAvYy5qYO4rFU7ZDm,Pure Heroine,2013-01-01,13,album
0mt02gJ425Xjm7c3jYkOBn,Lust For Life (with The Weeknd),71,track,False,False,264066,1,2,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,7xYiTrbTL57QO0bb4hXIKo,Lust For Life,2017-07-21,16,album
052ekJWXgZuiW8uEfclKGu,Switch,55,track,False,True,189600,1,1,5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,4PO7o9mAqnbUt9wluLjhVB,Switch,2017-05-19,1,album
11EpzafkUbR78lrhefm1Hn,Shine - Danny L Harle Remix,46,track,False,False,210211,1,4,5vBSrE1xujD2FXYRarbAXc,Years & Years,5vBSrE1xujD2FXYRarbAXc,Years & Years,1AyMpwI7q981qUagFXMCa9,Shine (Remixes),2015-07-05,4,album
5Fli1xRi01bvCjsZvKWro0,Houdini,70,track,False,False,202466,1,7,7gP3bB2nilZXLfPHJhMdvc,Foster The People,7gP3bB2nilZXLfPHJhMdvc,Foster The People,7Kmmw7Z5D2UD5MVwdm10sT,Torches,2011-05-23,10,album
2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,80,track,False,False,231240,1,2,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,3RDqXDc1bAETps54MSSOW0,Bangerz (Deluxe Version),2013-10-04,16,album
6ie2Bw3xLj2JcGowOlcMhb,Green Light,76,track,False,False,234652,1,1,163tK9Wjr9P9DmM0AVK7lm,Lorde,163tK9Wjr9P9DmM0AVK7lm,Lorde,2B87zXm9bOWvAJdkJBTpzF,Melodrama,2017-06-16,11,album
1jJci4qxiYcOHhQR247rEU,Kids,80,track,False,False,302840,1,5,0SwO7SWeDHJijQ3XNS7xEE,MGMT,0SwO7SWeDHJijQ3XNS7xEE,MGMT,6mm1Skz3JE6AXneya9Nyiv,Oracular Spectacular,2007-12-14,10,album
7KxhSJOYiqCDclXDBNlFSZ,Kill Em With Kindness,69,track,False,False,217906,1,2,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,3Kbuu2tHsIbplFUkB7a5oE,Revival (Deluxe),2015-10-09,16,album
62YHQ9uiDwFAzdFPpFrojC,Talking Body - KREAM Remix,52,track,False,False,219520,1,2,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,1F5KBxqxQ5MOGOmdqi392d,Talking Body (Remixes),2015-02-10,3,album
3SxiAdI8dP9AaaEz1Z24mn,Earthquake (feat. Tinie Tempah),63,track,False,True,274600,1,2,2feDdbD5araYcm6JhFHHw7,Labrinth,2feDdbD5araYcm6JhFHHw7,Labrinth,6PBBbXmYV7dKnaik0fjkOI,Electronic Earth (Expanded Edition),2012-04-02,15,album
6GciucEjChWvkyxUGlN09o,I Want It All,43,track,False,False,227000,1,4,4M0DLz8te9Q1lNIXBBwvfG,Karmin,4M0DLz8te9Q1lNIXBBwvfG,Karmin,2UvU0egYoXsysWkHqQy4Lc,Pulses,2014-03-21,13,album
378iszndTZAR4dH8kwsLC6,Cheap Thrills (feat. Sean Paul),70,track,False,False,224813,1,13,5WUlDfRSoLAfcVSX1WnrxN,Sia,5WUlDfRSoLAfcVSX1WnrxN,Sia,3Xz1Bcn4YP9bdqlsstMfuJ,This Is Acting,2016-02-18,13,album
3yx6eryOZgO54bt3B671cn,Work,56,track,False,True,223196,1,7,5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,3r51pg8BwnjazLJlW6dJIh,The New Classic,2014-01-01,12,album
6QicTxeiSaRkPnkGDUvYOs,Pretty Girls,62,track,False,False,163960,1,1,26dSoYclwsYLMAKD3tpOr4,Britney Spears,26dSoYclwsYLMAKD3tpOr4,Britney Spears,76LmTxakuFgfAmvUvEXz5S,Pretty Girls,2015-05-04,1,album
2D20D6gxMn8iJV4ij30DIV,Habits (Stay High) - The Chainsmokers Radio Edit,57,track,False,False,264920,1,1,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,4NHQUGzhtTLFvgF5SZesLK,Tove Lo,5IqxiIfO0zV4ePwnE3niNQ,Habits (Stay High) [The Chainsmokers Radio Edit],2014-03-03,1,album
43qluNZm6lTNum4H9q5goC,Love U Betta,39,track,False,False,201213,1,1,2TnJ7VOpGzjtKUn0ObpEYe,Neon Hitch,2TnJ7VOpGzjtKUn0ObpEYe,Neon Hitch,5mGX9CY8lYsqcAN16y5h8c,Love U Betta,2012-02-03,1,album
6LO6Iqj7W7moMIlaj1j9Wc,One,34,track,False,False,213853,1,1,7pyhre5oEEFMqcgMEvJY7q,Sky Ferreira,7pyhre5oEEFMqcgMEvJY7q,Sky Ferreira,5ynpnqhnJvH54cM7p7GnZz,One,2010-01-01,5,album
6LUOMjoORvAkdhBYvESO46,Move Your Body - Alan Walker Remix,69,track,False,False,217906,1,16,5WUlDfRSoLAfcVSX1WnrxN,Sia,5WUlDfRSoLAfcVSX1WnrxN,Sia,2eV6DIPDnGl1idcjww6xyX,This Is Acting (Deluxe Version),2016-10-21,19,album
1sNctqVr9zdS7i1RZNjIgY,Crazy Kids,57,track,False,True,230746,1,5,6LqNN22kT3074XbTVUrhzX,Kesha,6LqNN22kT3074XbTVUrhzX,Kesha,5ZQB1ZQ2Yx9YT3nZlR2Pgu,Warrior (Expanded Edition),2012-11-30,24,album
5wz5rBCJFBFWcKqs8ek0a7,Sağanak Gibi,31,track,False,False,214941,1,8,17fJCykpa2EqIioh0zamN9,Fettah Can,17fJCykpa2EqIioh0zamN9,Fettah Can,58wGB7x2oPTBxEPaul9oMw,Sen En Çok Aşksın,2016-04-29,10,album
2CS3Qu3ET0vL4YClp0KfyI,Seni Sevmiyorum Artık,50,track,False,False,209966,1,2,1qZ684TB9E1BjH58btdtYd,Buray,1qZ684TB9E1BjH58btdtYd,Buray,5X8RxGuAlwaNQg0g4FZw9K,Sahiden,2016-11-11,12,album
1RNMr1KYb4EOYYkCKqIapI,Unutmak İstiyorum,27,track,False,False,256877,1,6,0Aoou2kIWXrzTOfhFzmNqa,Halil Sezai,0LyfQWJT6nXafLPZqxe9Of,Various Artists,1qucOI4Vc7rn71ejkhIXEq,"Ahmet Selçuk İlkan Unutulmayan Şarkılar, Vol. 1 (40 Yıl, 40 Ses, 40 Nefes)",2016-12-30,15,album
5eFiYaB2lXO7o12puh6hF3,Söz Konusu Aşk,52,track,False,False,199539,1,13,0ZE0YoF456RFBU6rDFwm4o,Kutsi,0ZE0YoF456RFBU6rDFwm4o,Kutsi,1JSlfLs9K5jqirpOj6UaHl,Mavi,2017-07-17,14,album
3wQLbN1jRDawNvHvqyC7wJ,Sarhoş Gibiyim,44,track,False,False,208751,1,6,7IgzsWd4tWIn70uh6dAq8d,Seksendört,0LyfQWJT6nXafLPZqxe9Of,Various Artists,59pSNiUred4inEJdPuFM2i,"Ahmet Selçuk İlkan Unutulmayan Şarkılar, Vol. 2 (40 Yıl, 40 Ses, 40 Nefes)",2016-12-30,15,album
48thlDNTf1I7aviH3cmOtX,Hayat Gibi,59,track,False,False,312626,1,2,2l0Ol9ASKE7E196nHpblB7,Toygar Işıklı,2l0Ol9ASKE7E196nHpblB7,Toygar Işıklı,7hd5JHDd2n3COG3GdBCRyV,Hayat Gibi,2013-01-23,12,album
62QGNJveZfFHO5VbtSWvYB,Dantel,45,track,False,False,212613,1,1,5h2jTdwf4p0dM34aBykPzZ,İrem Derici,5h2jTdwf4p0dM34aBykPzZ,İrem Derici,37CJ3knEs54TyxOqSwoPP3,Dantel,2016-02-12,11,album
15BUEqSKNaQFDf9kKOfUK9,Yeter,43,track,False,False,239186,1,3,5gFPi3KWXEwA9bLEO47Ow0,Sıla,5gFPi3KWXEwA9bLEO47Ow0,Sıla,2LxgYDLWJmmr5timdxfEcp,Yeni Ay,2014-03-04,11,album
405klj3hdnIiwvOCQwx3su,Boynun Borcu,50,track,False,False,248503,1,1,4aCS0WLLZ3070ZDBOFJlHB,Erdem Kınay,4aCS0WLLZ3070ZDBOFJlHB,Erdem Kınay,0N9QBlQr3PoqvmZ2nMXoAD,Boynun Borcu,2017-06-02,1,album
4wv9uEMNURYGZOHsRW8QkD,Hayat İki Bilet,41,track,False,False,298373,1,1,28bHkFlKKHHudmgvnfYpiJ,Deniz Seki,28bHkFlKKHHudmgvnfYpiJ,Deniz Seki,4hBKtRjQRNf0CCTkgraO9Z,İz,2014-09-22,12,album
3i8uJcfgdvKk1oHHnoGJlv,Vicdanın Affetsin,57,track,False,False,235090,1,7,74IYRdqa9EFKMMXUIjGyxM,Merve Özbey,74IYRdqa9EFKMMXUIjGyxM,Merve Özbey,5eq3H5KnYcr0uU8VjDe32W,Yaş Hikayesi,2015-08-12,10,album
7qrg1jlR3PUTgMf2ce5Epy,Duyanlara Duymayanlara,46,track,False,False,356896,1,10,0Aoou2kIWXrzTOfhFzmNqa,Halil Sezai,0Aoou2kIWXrzTOfhFzmNqa,Halil Sezai,1an3O1h6A52S9FpPDZPILM,Ervah-ı Ezel,2015-01-22,11,album
5JuVI2EuPj8ygNgvBf6TFH,Sıfır Tolerans,54,track,False,False,225794,1,3,0wCKNMsqYasJBFVagjay49,Hadise,0wCKNMsqYasJBFVagjay49,Hadise,3Ky5PtAo6Xr82Jrh6ZWPnk,Şampiyon,2017-07-07,9,album
5BK0kPrwCRuyOv9yCWSOKq,İşte Gidiyorum (Hoşçakal),52,track,False,False,228645,1,18,03YhQQYWzaAU3HAQAJzIHG,Kâzım Koyuncu,0LyfQWJT6nXafLPZqxe9Of,Various Artists,5xGUjAYxsjY26lFpUm9TWJ,Karadeniz'e Kalan,2013-04-25,34,album
4IaTyEJhqQB1YCCXtTKPLr,Sanki,48,track,False,False,240490,1,9,6wxh9aTFgTS4OiyYlnQBq6,Bengü,6wxh9aTFgTS4OiyYlnQBq6,Bengü,2ttZU15rxEjwF9WsBTESp3,Altın Çağ,2017-06-07,11,album
3HnvU2EyWv5Skf60PvDVOp,Duman,42,track,False,False,205923,1,5,4aCS0WLLZ3070ZDBOFJlHB,Erdem Kınay,4aCS0WLLZ3070ZDBOFJlHB,Erdem Kınay,0AZvLhPHyuDxXAQ27DMovU,Proje,2012-03-07,13,album
3Vch1CPxgsr3IQdrWk8TIX,Leyla İle Mecnun: Geri Dönme,51,track,False,False,116976,1,21,0ylYRIvKTpv9uvTfKbYjM0,Mehmet Erdem,3uDzqJdKQwqnH0OQD00RXd,Alper Atakan,4uDYE2QgprYsmnvu3T4lBf,"Film ve Dizi Müzikleri, Vol.1",2016-11-18,33,album
4ZkwCJ2aorTrwgbx3J59oo,Mevsim Sonbahar,43,track,False,False,216406,1,1,052U3i0lM0CeCkJRrES8XK,Emir,052U3i0lM0CeCkJRrES8XK,Emir,5tlKqWAJXnijTA1yaQUmmc,Mevsim Sonbahar,2016-10-21,1,album
1EuFr1JA70TaEzlaSM4ulc,366.Gün,60,track,False,False,235078,1,1,1KXTegXtnCPKXjRaX1llcD,Sagopa Kajmer,1KXTegXtnCPKXjRaX1llcD,Sagopa Kajmer,3u2FaquJ6j3qbKUoGH8A4G,366.Gün,2017-01-01,1,album
1Mw4JiiSl5EuE7SYfc5Vks,Hangimiz Sevmedik,56,track,False,False,234533,1,2,4cMwyqmHCwJjRZ3frIVHTr,Müslüm Gürses,4cMwyqmHCwJjRZ3frIVHTr,Müslüm Gürses,104zYaJUOI9EVR0Fp4yfiB,Senden Vazgeçmem,1994-04-18,10,album
2gj1dlQsdFzDniu10D3Yxq,İstanbul,45,track,False,False,187000,1,1,6p4UYgBKfV1XMDvD9KrtTv,Manuş Baba,6p4UYgBKfV1XMDvD9KrtTv,Manuş Baba,3C4e7fouIgBGypBi2xXA45,İstanbul,2016-07-02,1,album
5y8BpcvQ7PKbcShMgyXfEO,Duymak İstiyorum,50,track,False,False,221760,1,5,66vIaZFb8okZH0npc4eQ5q,emre aydın,66vIaZFb8okZH0npc4eQ5q,emre aydın,21K6UuGOQNqLYaCa1GtrOz,Kağıt Evler,2010-11-01,10,album
400ibcHTUkIUONHrIKuARA,Meleklerin Sözü Var - Remastered,53,track,False,False,243600,1,10,46zuW8tHxwahYn7VNMgYTa,Yalın,46zuW8tHxwahYn7VNMgYTa,Yalın,3VAEU4RssW64KU28igC7ca,Ellerine Sağlık (Remastered),2004-03-24,10,album
5c3V28JHyW5S3H0cOgeGlr,Siyah (Esved),49,track,False,False,223853,1,7,1tXAvPcwDlkP31LkClzuIS,Neyse,1tXAvPcwDlkP31LkClzuIS,Neyse,3oSbS8eTO4xkWwzsg5X8SU,Neyse (Remastered),2011-11-25,9,album
0M45rXZRXbx0Cu0m3wdrN7,Cevapsız Sorular,46,track,False,False,267586,1,14,7rEIUw67hRTgievwuKQGSj,maNga,7rEIUw67hRTgievwuKQGSj,maNga,1Cxeztp1Vrp1j8Oinq3YGo,e-akustik,2012,15,album
5kolvcpcp5LeyNU6mSWvMY,Düş Sırtında,32,track,False,False,225800,1,4,6cBRNsetPDbFYEYfd62XMc,Ferman Akgül,6cBRNsetPDbFYEYfd62XMc,Ferman Akgül,3udgWAu8ECVzLz33jvJl03,Yürüyorum İçimde,2017-03-24,11,album
2VUIJMN2JeX3tsdRt8LKAN,Nasılım Biliyor musun?,55,track,False,False,267933,1,1,3Z814BstLaKbLqKHXsht8O,Gripin,3Z814BstLaKbLqKHXsht8O,Gripin,7uQrZLKHJ5ODd7IhrIROPm,nasılım biliyor musun?,2017-12-15,10,album
5g2gVlkFIUb49BZSCrfQqD,Denize Bıraksam,61,track,False,False,214144,1,11,4i4ALRtQQmFxn3BCIB6iC0,Göksel,4i4ALRtQQmFxn3BCIB6iC0,Göksel,3TJcFAQKCaxzQQyw7aSkvD,Sen Orda Yoksun,2015-01-05,11,album
5oRyjZfAgFGa1pPPmJ59I1,Kalbe Kördüğüm,35,track,False,False,237086,1,3,6rGDR3wmkz5DKMrZxpO1mZ,Gece,6rGDR3wmkz5DKMrZxpO1mZ,Gece,4ixSC9C7Fl0vIcwy9PFHQp,Kalbe Kördüğüm,2016-03-25,9,album
5y82qqO7slOvcIuTnlVd9c,Tek Başına,36,track,False,False,366364,1,7,4o3Nv2BAyoZkyGaRXv4rT3,Erkin Koray,4o3Nv2BAyoZkyGaRXv4rT3,Erkin Koray,2FIpzo3vMHVvXZjFPt8nPo,Tek Basina Konser,1993-08-27,12,album
6Sa2IXbpv1TTpYdBY0dJXH,Love Me Back,58,track,False,False,181745,1,1,3vJJGsSAF5zQegZo5sJEh6,Can Bonomo,3vJJGsSAF5zQegZo5sJEh6,Can Bonomo,1dlSFE406sHIL4XvvsHPXe,Love Me Back,2013-10-07,2,album
5eU8RMwPIIZxdbjSJQMQWu,Bu Kadar mı Zor,41,track,False,False,249527,1,1,2DJNQjrMqbyGFax9mgHm3f,Özgün,2DJNQjrMqbyGFax9mgHm3f,Özgün,0qOx6kcoeUXQxPXqxwVpOP,Bu Kadar mı Zor,2016-01-18,1,album
2LX6XfSqCKBrt2qJngS87z,Yan Benimle,59,track,False,False,283032,1,7,5gFPi3KWXEwA9bLEO47Ow0,Sıla,5gFPi3KWXEwA9bLEO47Ow0,Sıla,34935bsCHQhZL7Qr5lbLsH,Mürekkep,2016-06-03,12,album
7qpsBYyn5eTk5rHl5ppWW5,Nehirler Durmaz,48,track,False,False,232307,1,1,4Bdqzh78prwuqwInMb555P,Pinhani,4Bdqzh78prwuqwInMb555P,Pinhani,52AEhR89otvpWMf2Y4CNvL,Kediköy,2015,13,album
3IEmPrNgIiZpRisTc5swEq,Beni Vurup Yerde Bırakma,58,track,False,False,284693,1,1,66vIaZFb8okZH0npc4eQ5q,emre aydın,66vIaZFb8okZH0npc4eQ5q,emre aydın,335JNLTH6ZfjLxpvqOBnQW,Beni Vurup Yerde Bırakma,2017-11-03,1,album
1HcbuJlFXlXaYw1S1M04KG,Ki Sen,60,track,False,False,247536,1,8,46zuW8tHxwahYn7VNMgYTa,Yalın,46zuW8tHxwahYn7VNMgYTa,Yalın,2DSJUoBRmGMWjyVNEIhJ9U,Ben Bugün,2009-05-13,12,album
4TW0x1Gji40h8qHFITGeqi,Unutmak İstiyorum,55,track,False,False,240157,1,1,71WtMHUVNtv2QWV712cDGF,Ufuk Çalışkan,71WtMHUVNtv2QWV712cDGF,Ufuk Çalışkan,6kJKrldkKhAzqPB9xEMvSr,Unutmak İstiyorum,2011-06-25,1,album
0HgvuEVpnv8TjvdQkZRcet,Yarım,44,track,False,False,197986,1,4,6rGDR3wmkz5DKMrZxpO1mZ,Gece,6rGDR3wmkz5DKMrZxpO1mZ,Gece,25BVaAymWuxTmbQomHjAXx,Gece,2011-05-12,11,album
4e3msvB393m5Y60BrLvwXU,Muteriz (feat. Deniz Tekin),42,track,False,False,169093,1,5,1tXAvPcwDlkP31LkClzuIS,Neyse,1tXAvPcwDlkP31LkClzuIS,Neyse,3XXKgskm7djxdE6UVFbfkH,Haykırmadan Anlatamam,2017-03-24,10,album
1JYO5Ti5eF5JH7XKMRpwCa,Kimsenin Suçu Yok,49,track,False,False,210947,1,8,1qZ684TB9E1BjH58btdtYd,Buray,1qZ684TB9E1BjH58btdtYd,Buray,0Ki9uicyEKsllwXdB75yXz,1 Şişe Aşk,2015-08-21,8,album
1MXYP6E7eZLhPjFBSKvApr,The Girl with the Sun in Her Eyes,50,track,False,False,162332,1,5,4hzC9WUUy3cFituT71tzB4,Jay-Jay Johanson,4hzC9WUUy3cFituT71tzB4,Jay-Jay Johanson,1Wvn6rlxQNqfYnSZFhOFuQ,Bury the Hatchet,2017-09-15,13,album
3NUrqJeYnBXw9x7BtV34ZC,Jesse James,35,track,False,False,224946,1,1,0bsVTqzaepTwR0i1QkeK7j,Brazzaville,0bsVTqzaepTwR0i1QkeK7j,Brazzaville,412iiUeDbJsht4U86wKrJP,In Istanbul,2009-10-22,11,album
54GGFZJz1x2Dt7sGgg8BvX,Zuluf Dokulmus Yuze,32,track,False,False,274367,1,6,0zO2Xuo7PZ47P46q2Gu3s7,Minor Empire,0zO2Xuo7PZ47P46q2Gu3s7,Minor Empire,4AMwM2LthqzxEUuszERYed,Second Nature,2011-01-13,14,album
2vmefMKy8jD05yg0vegIpS,Cemalım - Barış K Edit,41,track,False,False,356973,1,1,4o3Nv2BAyoZkyGaRXv4rT3,Erkin Koray,4o3Nv2BAyoZkyGaRXv4rT3,Erkin Koray,6TSI3HkN1mVJ9qRlBXfIm9,"ISTANBUL70 : Disco, Psych, Folk Edits by Barış K Vol.1",2011-01-01,2,album
4p1CS4Fi2XlC332YXZGpk3,Silik Düşler,35,track,False,False,254717,1,2,1G2uUovCzQzQTxT5YM7zPN,Can Güngör,1G2uUovCzQzQTxT5YM7zPN,Can Güngör,4ciTjvyS7pFvYZZPFac4xk,Silik Düşler,2015-03-10,12,album
6q0p5Z72Eb5LdUKdMGF7ft,Gidelim Buralardan,42,track,False,False,293546,1,6,4i4ALRtQQmFxn3BCIB6iC0,Göksel,0LyfQWJT6nXafLPZqxe9Of,Various Artists,0cHmPmxWjzFSTGHkfb9bi1,Ve Nazan Öncel Şarkıları,2018-08-17,14,album
6hLijFJ2O6GEQtq64Z6t1X,Far Away - Radio Edit,47,track,False,False,251226,1,9,4hzC9WUUy3cFituT71tzB4,Jay-Jay Johanson,4hzC9WUUy3cFituT71tzB4,Jay-Jay Johanson,1YWoyGgtDonqMt69Kmvo7X,Best of 1996-2013,2013-02-03,20,album
7pqq2rpDMzz0rN18seNicr,800,17,track,False,False,463053,1,1,1rwDpyhfCIGcutXf9kmLkY,Mercan Dede,1rwDpyhfCIGcutXf9kmLkY,Mercan Dede,63A1KTgT2CJxmv79HbwW7q,Mercan Dede Box Set,2007,54,album
6281gMeX2bpTyHqrKNlUeW,Lovers Are Strangers,50,track,False,False,305000,1,1,2lP3Fx1aGCbQvH1F6i5Qeg,Michelle Gurevich,2lP3Fx1aGCbQvH1F6i5Qeg,Michelle Gurevich,2ZjBaE0vkcgU7giVInr0S2,Party Girl,2007-05-01,9,album
5KvYGNSAOKKnV0pPU97cjC,Gidersen,47,track,False,False,190480,1,1,6PNzOVat5l7NQQC4lqY2Fo,Jehan Barbur,6PNzOVat5l7NQQC4lqY2Fo,Jehan Barbur,0L0ghM2HcBlNmqKCn23Ejw,Uyan,2009-01-14,10,album
5A2mxwqMtdtY7ymN4QwaLS,Black Cadillac (feat. Tracy Bonham),54,track,False,False,224466,1,6,6j4ufFak1GgjYxzRDivcjS,No Blues,6j4ufFak1GgjYxzRDivcjS,No Blues,1hqHcQ8iT3i6yHaqWdR1Y8,Ya Dunya,2009-12-18,11,album
3bt8oOqjFtoeo243jsNmf3,Yesterday's Mistakes,49,track,False,False,280400,1,2,1AzrlUnOS6dhH0iMV86ctS,Oi Va Voi,1AzrlUnOS6dhH0iMV86ctS,Oi Va Voi,6LQYWuzr7X20lFbR6wheSh,Laughter Through Tears,2003-09-29,10,album
2mgLfKK7HvYv9B12tsEsqK,Come out to the Sun,35,track,False,False,320120,1,2,6dsovaQel9LvTdY8wpWCoO,Mehmet Güreli,6dsovaQel9LvTdY8wpWCoO,Mehmet Güreli,2gxAZ5ggEwEo0K83Q30E3k,Yağmur,1998-07-06,10,album
4QQgxquFKJY4Tg835ik2zy,Aşıkların Sözü Kalır,35,track,False,False,596000,1,7,39zIRxvWFOGGH4hxGqRkLy,Baba Zula,39zIRxvWFOGGH4hxGqRkLy,Baba Zula,18taWE7hBr1OTXSdet8JLN,XX,2017-01-27,28,album
48M4ozXOpf56r4VcTCkyWX,Bir Düşün,52,track,False,False,208802,1,1,37xM7I9e6MS4pyOWpzUqYo,Lin Pesto,37xM7I9e6MS4pyOWpzUqYo,Lin Pesto,2aa5pZ10orY9SYlgyuZ1D4,Bir Düşün,2017,1,album
7Mnd9gg5ctqSCzvRC9vzbC,Mind If I Stay,27,track,False,False,264193,1,2,3IVrpJxHeUFoYP4H6bxg57,Kadebostany,3IVrpJxHeUFoYP4H6bxg57,Kadebostany,4bTKEvxPl40mTNWneDtxfu,Monumental,2018-03-14,13,album
4euW9RoFZ4xS1Asrql92aF,Believe in Us,32,track,False,False,266133,1,1,4hzC9WUUy3cFituT71tzB4,Jay-Jay Johanson,4hzC9WUUy3cFituT71tzB4,Jay-Jay Johanson,3sGwgbCSrG8w38ofod49Mi,Poison,2000,14,album
5W8d0QqfZWe1e99zwrsCnO,Bu Ne Biçim Hikaye Böyle,42,track,False,False,193400,1,19,1CTvStsvYcGi6FfDHzNg0t,Mazhar Alanson,1CTvStsvYcGi6FfDHzNg0t,Mazhar Alanson,0xIfTv4V2R3JFpx3TIeFSP,Her Şey Çok Güzel Olacak,1998-12-02,26,album
2FoJvypM1BCxryOt3zz4b5,Lasido,36,track,False,False,437034,1,1,1NyTJce3BbQslEhW8uWPc5,Hedonutopia,1NyTJce3BbQslEhW8uWPc5,Hedonutopia,5zVLqbqdIKXXXsqYrCrYGn,Ucube Dizayn,2016-12-02,7,album
1AWB6n7j6v3eAvaKX6gNaV,"Sex, Drugs and Jazz",37,track,False,False,189280,1,7,5aweKNLI0ZyI48q5TmoCxT,Ilhan Ersahin,5aweKNLI0ZyI48q5TmoCxT,Ilhan Ersahin,2LtyapdEYOl6YLLtV4N3nT,Istanbul Sessions: Istanbul Underground,2016-01-08,11,album
5y82qqO7slOvcIuTnlVd9c,Tek Başına,36,track,False,False,366364,1,7,4o3Nv2BAyoZkyGaRXv4rT3,Erkin Koray,4o3Nv2BAyoZkyGaRXv4rT3,Erkin Koray,2FIpzo3vMHVvXZjFPt8nPo,Tek Basina Konser,1993-08-27,12,album
1cY37saH6h6UJQavtquYa0,A Drinking Song,52,track,False,False,194840,1,10,20xs9Pb9wT5fcV8ZafJy0L,Helldorado,20xs9Pb9wT5fcV8ZafJy0L,Helldorado,7GviNwycoAFvelYPqB2w9X,The Ballad of Nora Lee,2005-09-26,12,album
54GGFZJz1x2Dt7sGgg8BvX,Zuluf Dokulmus Yuze,32,track,False,False,274367,1,6,0zO2Xuo7PZ47P46q2Gu3s7,Minor Empire,0zO2Xuo7PZ47P46q2Gu3s7,Minor Empire,4AMwM2LthqzxEUuszERYed,Second Nature,2011-01-13,14,album
6JZTmPf3V9f9uLQzoyMOwz,Akşam Mahnısı,22,track,False,False,173693,1,4,70Pd24dGHmi567doblj8zN,Cihat Aşkın,70Pd24dGHmi567doblj8zN,Cihat Aşkın,2cEvd4or4btkejvqVZdxmE,Minyatürler 2,2013-01-18,17,album
4Q7fNZhczR8uvanhZXsTbU,"Waltz - From ""The Boorish""",32,track,False,False,145430,1,1,2ojmPypSGMyKaRvknyxKKP,Eleni Karaindrou,2ojmPypSGMyKaRvknyxKKP,Eleni Karaindrou,0CryyKnUuOimlq1RfmTk3b,"Music and Songs for the Theatre (Goldoni, Chekhov, Shakespeare, Turgenev, Miller, Griboyedov, Gorky, Beckett, Pinder)",2015-12-08,84,album
3zEfMsJh0nN4KGk137ZtUv,Yolum Seninle,47,track,False,False,261773,1,2,5dMPhj9s9v91MpdGNpInLy,Moğollar,5dMPhj9s9v91MpdGNpInLy,Moğollar,0vMMMhnb4C5fGoyRp0wWtq,Yürüdük Durmadan,2004-04-02,12,album
0Jz0Qr8O11reDVtaBbMFnr,Dünya,45,track,False,False,299760,1,12,4inwzuD2iBZK8Ck3ft7Wlk,Yavuz Çetin,4inwzuD2iBZK8Ck3ft7Wlk,Yavuz Çetin,1kqpjWc4B5MLRltt5Bd3Tv,İlk,1997-11-17,12,album
3Vch1CPxgsr3IQdrWk8TIX,Leyla İle Mecnun: Geri Dönme,51,track,False,False,116976,1,21,0ylYRIvKTpv9uvTfKbYjM0,Mehmet Erdem,3uDzqJdKQwqnH0OQD00RXd,Alper Atakan,4uDYE2QgprYsmnvu3T4lBf,"Film ve Dizi Müzikleri, Vol.1",2016-11-18,33,album
3cB5uMqhnNzylK3swFTe1R,Hasretinle Yandı Gönlüm,41,track,False,False,186013,1,2,70Pd24dGHmi567doblj8zN,Cihat Aşkın,70Pd24dGHmi567doblj8zN,Cihat Aşkın,2cEvd4or4btkejvqVZdxmE,Minyatürler 2,2013-01-18,17,album
